Price,Locality,Type_of_Property,Subtype_of_Property,Number_of_Rooms,Living_Area,Fully_Equipped_Kitchen,Furnished,Open_fire,Terrace,Terrace_Area,Number_of_Facades,Swimming_Pool,State_of_the_Building
369000,Evere,Apartment,APARTMENT,3,135.0,0,0,0,1.0,30.0,2.0,0,JUST_RENOVATED
432000,Merelbeke,Apartment,APARTMENT,2,99.0,0,0,0,1.0,25.0,2.0,0,GOOD
1095000,Duinbergen,Apartment,APARTMENT,3,118.0,0,0,0,1.0,11.0,2.0,0,GOOD
260000,Liège,Apartment,APARTMENT,2,88.0,0,0,0,1.0,8.0,2.0,0,GOOD
913000,Knokke-Heist,Apartment,APARTMENT,3,112.0,0,0,0,1.0,11.0,2.0,0,GOOD
249000,Bredene,Apartment,APARTMENT,2,68.0,0,0,0,1.0,11.0,2.0,0,GOOD
245000,Oostende,Apartment,APARTMENT,2,87.0,0,0,0,1.0,1.0,2.0,0,GOOD
338000,Wetteren,Apartment,APARTMENT,2,94.0,1,0,0,1.0,20.0,4.0,0,AS_NEW
417000,Tremelo Baal,Apartment,APARTMENT,3,144.0,0,0,0,1.0,24.0,2.0,0,AS_NEW
895000,Ixelles,Apartment,PENTHOUSE,3,178.0,1,0,0,1.0,18.0,2.0,0,JUST_RENOVATED
280179,Tessenderlo,Apartment,GROUND_FLOOR,2,111.0,0,0,0,1.0,11.0,2.0,0,GOOD
669000,Knokke-Heist,Apartment,APARTMENT,2,83.0,1,0,0,1.0,3.0,2.0,0,JUST_RENOVATED
229000,Sint-Amandsberg,Apartment,APARTMENT,2,103.0,0,0,0,1.0,11.0,3.0,0,TO_RENOVATE
330000,Jette,Apartment,APARTMENT,2,75.0,0,0,0,1.0,6.0,2.0,0,AS_NEW
325000,Schaerbeek,Apartment,PENTHOUSE,2,107.0,1,0,0,1.0,5.0,2.0,0,AS_NEW
259000,Anderlecht,Apartment,PENTHOUSE,2,80.0,0,0,0,1.0,10.0,3.0,0,GOOD
319000,Antwerpen,Apartment,APARTMENT,2,75.0,0,1,0,1.0,11.0,3.0,0,GOOD
655000,Oudergem,Apartment,APARTMENT,3,127.0,0,0,0,1.0,15.0,2.0,0,GOOD
405000,Knokke-Heist,Apartment,APARTMENT,1,45.0,0,0,0,1.0,11.0,2.0,0,AS_NEW
225000,Gent,Apartment,FLAT_STUDIO,1,35.0,0,0,0,1.0,11.0,2.0,0,GOOD
440000,Brussel,Apartment,APARTMENT,3,102.0,0,0,0,1.0,2.0,4.0,0,GOOD
220000,Messancy,Apartment,APARTMENT,5,198.0,0,0,0,1.0,11.0,2.0,0,TO_RENOVATE
414500,Asse,Apartment,APARTMENT,3,141.0,1,0,0,1.0,18.0,2.0,0,AS_NEW
260000,Roeselare,Apartment,APARTMENT,2,86.0,0,0,0,1.0,11.0,4.0,0,GOOD
1345000,Knokke-Heist,Apartment,APARTMENT,3,121.0,0,0,0,1.0,11.0,2.0,0,AS_NEW
365000,De Panne,Apartment,DUPLEX,2,110.0,0,0,0,1.0,24.0,2.0,0,GOOD
160000,Zellik,Apartment,APARTMENT,2,72.0,0,0,0,1.0,11.0,4.0,0,GOOD
256000,Meulebeke,Apartment,APARTMENT,2,139.0,0,0,0,1.0,11.0,2.0,0,GOOD
450000,Uccle,Apartment,GROUND_FLOOR,2,122.0,0,0,0,1.0,11.0,3.0,0,GOOD
255000,Iddergem,Apartment,APARTMENT,2,98.0,0,0,0,1.0,2.0,4.0,0,GOOD
299000,Brugge,Apartment,APARTMENT,3,89.0,0,0,0,1.0,11.0,2.0,0,AS_NEW
550000,Waterloo,Apartment,APARTMENT,3,118.0,1,0,0,1.0,10.0,4.0,0,GOOD
189000,Evere,Apartment,FLAT_STUDIO,0,50.0,0,0,0,1.0,12.0,2.0,0,GOOD
229000,Boom,Apartment,APARTMENT,3,126.0,0,0,0,1.0,14.0,2.0,0,GOOD
135000,Sint-Michiels,Apartment,APARTMENT,1,37.0,0,0,0,1.0,11.0,2.0,0,TO_BE_DONE_UP
225000,Nivelles,Apartment,APARTMENT,2,73.0,0,0,0,1.0,11.0,3.0,0,GOOD
436000,Woluwe-Saint-Lambert,Apartment,APARTMENT,2,86.0,1,0,0,1.0,7.0,2.0,0,AS_NEW
269000,Oudenaarde,Apartment,APARTMENT,1,66.0,0,0,0,1.0,9.0,4.0,0,GOOD
344560,Hasselt,Apartment,APARTMENT,2,94.0,0,0,0,1.0,10.0,2.0,0,GOOD
219000,Antwerpen,Apartment,APARTMENT,2,83.0,0,0,0,1.0,17.0,2.0,0,TO_BE_DONE_UP
224500,Molenbeek-Saint-Jean,Apartment,APARTMENT,2,75.0,0,0,0,1.0,3.0,2.0,0,GOOD
325000,Forest,Apartment,APARTMENT,2,84.0,1,0,0,1.0,5.0,2.0,0,AS_NEW
274505,Desselgem,Apartment,APARTMENT,2,95.0,0,0,0,1.0,17.0,2.0,0,GOOD
259000,Bruxelles,Apartment,APARTMENT,2,88.0,0,0,0,1.0,4.0,2.0,0,GOOD
239000,Sint-Truiden,Apartment,APARTMENT,1,74.0,0,0,0,1.0,11.0,2.0,0,GOOD
295000,Koekelberg,Apartment,APARTMENT,2,104.0,0,0,0,1.0,6.0,2.0,0,AS_NEW
2250000,Knokke-Zoute,Apartment,APARTMENT,3,121.0,1,0,0,1.0,11.0,2.0,0,GOOD
320000,Oostende,Apartment,APARTMENT,2,88.0,0,0,0,1.0,4.0,2.0,0,TO_BE_DONE_UP
328000,Oedelem,Apartment,APARTMENT,2,104.0,0,0,0,1.0,11.0,2.0,0,GOOD
135000,Westende,Apartment,APARTMENT,1,47.0,0,1,0,1.0,11.0,2.0,0,GOOD
299000,Middelkerke,Apartment,APARTMENT,1,60.0,0,1,0,1.0,11.0,2.0,0,GOOD
179000,Ixelles,Apartment,APARTMENT,1,55.0,0,0,0,1.0,11.0,2.0,0,GOOD
154000,Berchem-Sainte-Agathe,Apartment,APARTMENT,1,54.0,0,0,0,1.0,11.0,2.0,0,TO_BE_DONE_UP
179000,Anderlecht,Apartment,APARTMENT,2,70.0,0,0,0,1.0,12.0,2.0,0,GOOD
275000,Berchem-Sainte-Agathe,Apartment,APARTMENT,2,77.0,1,0,0,1.0,23.0,2.0,0,AS_NEW
210000,Libramont-Chevigny,Apartment,APARTMENT,2,80.0,0,0,0,1.0,11.0,2.0,0,AS_NEW
219000,Ekeren,Apartment,APARTMENT,2,81.0,0,0,0,1.0,12.0,3.0,0,GOOD
160000,Didim,Apartment,APARTMENT,2,92.0,0,0,0,1.0,11.0,2.0,1,GOOD
299000,Lille,Apartment,APARTMENT,3,115.0,0,0,0,1.0,23.0,2.0,0,AS_NEW
1250000,Knokke,Apartment,APARTMENT,2,75.0,0,0,0,1.0,11.0,2.0,0,GOOD
1695000,Knokke-Heist,Apartment,APARTMENT,4,141.0,1,1,0,1.0,11.0,4.0,0,AS_NEW
189000,Diegem,Apartment,APARTMENT,1,67.0,0,0,0,1.0,11.0,2.0,0,GOOD
295000,Bruxelles,Apartment,APARTMENT,1,92.0,0,0,0,1.0,11.0,2.0,0,AS_NEW
199000,Middelkerke,Apartment,FLAT_STUDIO,0,39.0,0,1,0,1.0,11.0,2.0,0,GOOD
195000,Blankenberge,Apartment,APARTMENT,2,100.0,0,0,0,1.0,11.0,2.0,0,TO_BE_DONE_UP
130000,Ans,Apartment,APARTMENT,3,111.0,0,0,0,1.0,11.0,4.0,0,GOOD
335000,Ixelles,Apartment,APARTMENT,2,79.0,0,0,0,1.0,11.0,2.0,0,GOOD
265250,Aalst,Apartment,APARTMENT,3,110.0,0,0,0,1.0,7.0,4.0,0,GOOD
325000,Middelkerke,Apartment,APARTMENT,1,76.0,0,0,0,1.0,11.0,2.0,0,TO_RENOVATE
249500,Ichtegem,Apartment,APARTMENT,2,76.0,0,0,0,1.0,11.0,2.0,0,AS_NEW
269000,Neder-Over-Heembeek,Apartment,APARTMENT,2,90.0,1,0,0,1.0,18.0,2.0,0,GOOD
975000,Knokke,Apartment,APARTMENT,3,110.0,0,0,0,1.0,11.0,2.0,0,AS_NEW
350000,Casares,Apartment,APARTMENT,2,140.0,0,0,0,1.0,146.0,2.0,0,GOOD
279000,Brugge,Apartment,APARTMENT,2,101.0,0,0,0,1.0,11.0,2.0,0,GOOD
155000,Uccle,Apartment,APARTMENT,1,36.0,0,0,0,1.0,11.0,2.0,0,GOOD
395000,Wetteren,Apartment,APARTMENT,2,110.0,0,0,0,1.0,14.0,2.0,0,GOOD
149000,Modave,Apartment,APARTMENT,2,121.0,0,0,0,1.0,11.0,3.0,0,GOOD
310000,Willebroek,Apartment,APARTMENT,3,133.0,0,0,0,1.0,36.0,2.0,0,GOOD
265000,Anderlecht,Apartment,APARTMENT,2,89.0,1,0,0,1.0,11.0,2.0,0,AS_NEW
165000,Molenbeek-Saint-Jean,Apartment,APARTMENT,1,60.0,0,0,0,1.0,11.0,2.0,0,AS_NEW
285000,Yvoir,Apartment,APARTMENT,3,116.0,0,0,0,1.0,9.0,2.0,0,JUST_RENOVATED
189000,Arlon,Apartment,APARTMENT,1,81.0,0,0,0,1.0,20.0,4.0,0,JUST_RENOVATED
180000,Binche,Apartment,APARTMENT,2,99.0,0,0,0,1.0,11.0,2.0,0,GOOD
650000,Mechelen,Apartment,APARTMENT,3,221.0,0,0,0,1.0,6.0,2.0,0,AS_NEW
82000,Middelkerke,Apartment,FLAT_STUDIO,0,28.0,0,1,0,1.0,11.0,2.0,0,TO_BE_DONE_UP
274000,Halle,Apartment,APARTMENT,1,94.0,0,0,0,1.0,11.0,2.0,0,AS_NEW
365000,Waterloo,Apartment,APARTMENT,3,122.0,0,0,0,1.0,2.0,4.0,0,AS_NEW
230000,Forest,Apartment,APARTMENT,2,87.0,1,0,0,1.0,15.0,4.0,0,GOOD
255000,Turnhout,Apartment,SERVICE_FLAT,1,85.0,0,0,0,1.0,11.0,2.0,0,GOOD
9999000,Leuven,Apartment,KOT,46,92.0,0,1,0,1.0,1.0,2.0,0,JUST_RENOVATED
159000,Liège,Apartment,APARTMENT,2,101.0,0,0,0,1.0,11.0,3.0,0,GOOD
429000,Oostende,Apartment,APARTMENT,3,147.0,0,0,0,1.0,6.0,2.0,0,GOOD
955000,Knokke-Heist,Apartment,APARTMENT,2,64.0,1,1,0,1.0,11.0,2.0,0,AS_NEW
545000,Ixelles,Apartment,APARTMENT,3,126.0,1,0,0,1.0,7.0,2.0,0,GOOD
436150,Kraainem,Apartment,SERVICE_FLAT,1,94.0,1,0,0,1.0,11.0,2.0,0,AS_NEW
255000,Woluwe-Saint-Lambert,Apartment,APARTMENT,2,7515.0,0,0,0,1.0,15.0,4.0,0,GOOD
214900,Kortrijk,Apartment,APARTMENT,1,70.0,0,0,0,1.0,11.0,2.0,0,AS_NEW
185000,Zottegem,Apartment,APARTMENT,1,77.0,0,0,0,1.0,12.0,2.0,0,GOOD
275000,Bilzen,Apartment,APARTMENT,2,109.0,0,0,0,1.0,14.0,2.0,0,GOOD
247000,Ganshoren,Apartment,APARTMENT,2,92.0,0,0,0,1.0,5.0,2.0,0,GOOD
920000,Liège,Apartment,APARTMENT,8,360.0,1,0,0,1.0,18.0,3.0,0,GOOD
595000,Knokke-Heist,Apartment,APARTMENT,1,58.0,0,0,0,1.0,11.0,2.0,0,GOOD
269000,Antwerpen (2050),Apartment,APARTMENT,2,87.0,0,0,0,1.0,11.0,2.0,0,GOOD
436500,Deinze,Apartment,APARTMENT,3,137.0,0,0,0,1.0,11.0,2.0,0,GOOD
395000,Bruxelles,Apartment,APARTMENT,2,95.0,1,0,0,1.0,11.0,2.0,0,AS_NEW
249000,Beveren-Waas,Apartment,APARTMENT,2,98.0,1,0,0,1.0,11.0,2.0,0,JUST_RENOVATED
256850,Staden,Apartment,APARTMENT,2,93.0,0,0,0,1.0,11.0,2.0,0,GOOD
975000,Knokke-Heist,Apartment,APARTMENT,3,93.0,1,0,0,1.0,7.0,2.0,0,AS_NEW
173000,Oostduinkerke,Apartment,APARTMENT,0,45.0,0,0,0,1.0,4.0,2.0,0,AS_NEW
349700,Geel,Apartment,APARTMENT,2,104.0,0,0,0,1.0,21.0,2.0,0,GOOD
455000,Bruxelles,Apartment,APARTMENT,2,92.0,1,1,0,1.0,6.0,2.0,0,AS_NEW
428000,Meise,Apartment,DUPLEX,3,130.0,1,0,0,1.0,10.0,2.0,0,AS_NEW
349000,Nieuwpoort,Apartment,APARTMENT,1,62.0,0,1,0,1.0,11.0,2.0,0,GOOD
119000,Leuven,Apartment,KOT,1,17.0,0,1,0,1.0,11.0,2.0,0,GOOD
349000,Bierbeek,Apartment,APARTMENT,1,72.0,0,0,0,1.0,18.0,2.0,0,GOOD
229000,Liège,Apartment,APARTMENT,3,109.0,0,0,0,1.0,3.0,2.0,0,GOOD
129000,Liège,Apartment,APARTMENT,1,59.0,0,1,0,1.0,11.0,2.0,0,GOOD
289000,Gent,Apartment,APARTMENT,2,90.0,0,0,0,1.0,1.0,2.0,0,AS_NEW
325000,Landegem,Apartment,APARTMENT,2,106.0,0,0,0,1.0,11.0,2.0,0,AS_NEW
549000,Antwerpen,Apartment,APARTMENT,4,181.0,1,0,0,1.0,6.0,2.0,0,TO_BE_DONE_UP
159000,Antwerpen,Apartment,FLAT_STUDIO,0,35.0,0,0,0,1.0,11.0,2.0,0,AS_NEW
230000,Aarschot,Apartment,APARTMENT,1,53.0,0,0,0,1.0,11.0,2.0,0,GOOD
400000,Deurne,Apartment,PENTHOUSE,3,152.0,0,0,0,1.0,110.0,2.0,0,GOOD
190000,Sint-Kruis,Apartment,APARTMENT,2,75.0,0,0,0,1.0,11.0,2.0,0,GOOD
199900,Antwerpen,Apartment,APARTMENT,1,61.0,0,0,0,1.0,1.0,2.0,0,AS_NEW
439000,Middelkerke,Apartment,APARTMENT,2,86.0,0,1,0,1.0,11.0,2.0,0,GOOD
320000,Westende,Apartment,APARTMENT,2,88.0,0,0,0,1.0,11.0,2.0,0,GOOD
199500,Engis,Apartment,APARTMENT,2,125.0,0,0,0,1.0,30.0,4.0,0,AS_NEW
430000,Braine-Le-Château,Apartment,GROUND_FLOOR,2,150.0,0,0,0,1.0,20.0,2.0,0,GOOD
365000,Woluwe-Saint-Pierre,Apartment,APARTMENT,3,110.0,0,0,0,1.0,14.0,2.0,0,GOOD
300000,Oostkamp,Apartment,APARTMENT,2,93.0,0,0,0,1.0,6.0,2.0,0,AS_NEW
235000,Rumbeke,Apartment,APARTMENT,2,77.0,0,0,0,1.0,11.0,2.0,0,GOOD
365000,Kasterlee,Apartment,GROUND_FLOOR,3,170.0,0,0,0,1.0,11.0,2.0,0,GOOD
189000,Oostende,Apartment,APARTMENT,2,100.0,0,0,0,1.0,6.0,2.0,0,GOOD
479000,Aywaille,Apartment,APARTMENT,7,354.0,0,0,0,1.0,12.0,2.0,0,GOOD
135000,Bruxelles,Apartment,FLAT_STUDIO,0,23.0,0,0,0,1.0,11.0,2.0,0,GOOD
145000,Antwerpen,Apartment,FLAT_STUDIO,1,30.0,1,0,0,1.0,11.0,2.0,0,AS_NEW
549000,Heist-Aan-Zee,Apartment,APARTMENT,3,135.0,0,0,0,1.0,11.0,2.0,0,GOOD
210000,Berchem-Sainte-Agathe,Apartment,APARTMENT,2,92.0,0,0,0,1.0,3.0,2.0,0,GOOD
229000,Sint-Andries,Apartment,APARTMENT,3,90.0,0,0,0,1.0,11.0,2.0,0,TO_RENOVATE
509000,Koekelberg,Apartment,LOFT,3,186.0,0,0,0,1.0,325.0,2.0,0,AS_NEW
945000,Nieuwpoort,Apartment,APARTMENT,0,92.0,0,0,0,1.0,11.0,2.0,0,AS_NEW
1325000,Berlare,Apartment,PENTHOUSE,2,320.0,0,0,0,1.0,106.0,4.0,0,GOOD
495000,Woluwe-Saint-Lambert,Apartment,APARTMENT,2,90.0,0,0,0,1.0,8.0,2.0,0,AS_NEW
260000,Jambes,Apartment,APARTMENT,3,99.0,0,0,0,1.0,11.0,3.0,0,GOOD
325000,Watermael-Boitsfort,Apartment,APARTMENT,2,90.0,0,0,0,1.0,6.0,2.0,0,GOOD
445000,Avelgem,Apartment,LOFT,2,169.0,0,0,0,1.0,11.0,2.0,0,GOOD
339000,Hoboken,Apartment,APARTMENT,2,136.0,0,0,0,1.0,16.0,2.0,0,AS_NEW
295000,Knokke-Heist,Apartment,APARTMENT,1,58.0,0,0,0,1.0,11.0,2.0,0,GOOD
349000,Lochristi,Apartment,APARTMENT,2,120.0,0,0,0,1.0,2.0,2.0,0,GOOD
1295000,Ixelles,Apartment,PENTHOUSE,3,150.0,1,0,0,1.0,40.0,3.0,0,AS_NEW
110000,Charleroi,Apartment,APARTMENT,2,98.0,0,0,0,1.0,11.0,2.0,0,GOOD
235000,Uccle,Apartment,APARTMENT,1,70.0,0,0,0,1.0,11.0,2.0,0,TO_RENOVATE
580000,Knokke-Heist,Apartment,APARTMENT,2,67.0,0,0,0,1.0,11.0,2.0,0,AS_NEW
139500,Huy,Apartment,APARTMENT,1,60.0,0,0,0,1.0,11.0,4.0,0,GOOD
750000,Knokke-Zoute,Apartment,APARTMENT,4,128.0,0,0,0,1.0,11.0,2.0,0,TO_RENOVATE
325000,Sint-Denijs-Westrem,Apartment,APARTMENT,1,81.0,1,0,0,1.0,13.0,2.0,0,GOOD
339000,Wavre,Apartment,DUPLEX,2,130.0,0,0,0,1.0,14.0,4.0,0,TO_BE_DONE_UP
349000,Antwerpen,Apartment,APARTMENT,2,112.0,0,0,0,1.0,11.0,2.0,0,GOOD
169000,Sint-Eloois-Vijve,Apartment,APARTMENT,2,77.0,0,0,0,1.0,11.0,2.0,0,JUST_RENOVATED
150000,Dilsen-Stokkem,Apartment,APARTMENT,2,108.0,0,0,0,1.0,11.0,2.0,0,GOOD
1495000,Duinbergen,Apartment,APARTMENT,3,112.0,0,0,0,1.0,11.0,2.0,0,GOOD
349000,Brussel,Apartment,APARTMENT,2,82.0,0,0,0,1.0,11.0,2.0,0,AS_NEW
219000,Bruxelles,Apartment,APARTMENT,1,91.0,0,0,0,1.0,11.0,2.0,0,GOOD
299000,Antwerpen,Apartment,APARTMENT,1,67.0,0,0,0,1.0,4.0,2.0,0,AS_NEW
299000,Oostende,Apartment,APARTMENT,2,81.0,1,0,0,1.0,12.0,2.0,0,JUST_RENOVATED
179000,Merksem,Apartment,APARTMENT,2,86.0,0,0,0,1.0,4.0,2.0,0,JUST_RENOVATED
339000,Willebroek,Apartment,TRIPLEX,4,224.0,0,0,0,1.0,32.0,2.0,0,GOOD
549000,Uccle,Apartment,APARTMENT,3,135.0,0,0,0,1.0,25.0,4.0,0,AS_NEW
427000,Deinze,Apartment,APARTMENT,2,93.0,0,0,0,1.0,12.0,4.0,0,GOOD
430000,Elsene,Apartment,APARTMENT,1,70.0,1,0,0,1.0,16.0,2.0,0,AS_NEW
275000,Aalst,Apartment,TRIPLEX,3,175.0,1,0,0,1.0,10.0,3.0,0,AS_NEW
325000,Neder-Over-Heembeek,Apartment,DUPLEX,3,158.0,1,0,0,1.0,46.0,2.0,0,GOOD
179000,Sint-Niklaas,Apartment,APARTMENT,2,92.0,0,0,0,1.0,10.0,2.0,0,GOOD
650000,Uccle,Apartment,GROUND_FLOOR,2,107.0,1,0,0,1.0,16.0,2.0,0,AS_NEW
599000,Oostende,Apartment,APARTMENT,3,129.0,1,1,0,1.0,6.0,2.0,0,AS_NEW
815000,Knokke-Heist,Apartment,APARTMENT,3,76.0,0,0,0,1.0,11.0,2.0,0,JUST_RENOVATED
375000,Bruxelles,Apartment,APARTMENT,2,132.0,0,0,0,1.0,11.0,2.0,0,GOOD
219000,Evere,Apartment,APARTMENT,3,87.0,0,0,0,1.0,11.0,2.0,0,TO_RENOVATE
99900,Herstal,Apartment,APARTMENT,1,60.0,0,0,0,1.0,5.0,2.0,0,GOOD
210000,Antwerpen,Apartment,APARTMENT,2,89.0,0,0,0,1.0,5.0,2.0,0,GOOD
800000,Etterbeek,Apartment,PENTHOUSE,2,137.0,1,0,0,1.0,42.0,2.0,0,AS_NEW
265000,Ganshoren,Apartment,APARTMENT,2,79.0,0,0,0,1.0,3.0,2.0,0,GOOD
340000,Auderghem,Apartment,APARTMENT,1,60.0,0,0,0,1.0,7.0,3.0,0,JUST_RENOVATED
209000,Kortrijk,Apartment,APARTMENT,1,86.0,0,0,0,1.0,11.0,2.0,0,GOOD
259000,Kapellen,Apartment,APARTMENT,2,91.0,0,0,0,1.0,4.0,2.0,0,GOOD
595000,Knokke,Apartment,APARTMENT,2,55.0,0,1,0,1.0,11.0,2.0,0,JUST_RENOVATED
490000,Knokke,Apartment,APARTMENT,2,91.0,0,0,0,1.0,11.0,2.0,0,AS_NEW
295000,Evere,Apartment,APARTMENT,3,97.0,0,0,0,1.0,15.0,2.0,0,GOOD
388000,Heist-Aan-Zee,Apartment,APARTMENT,1,59.0,0,0,0,1.0,5.0,2.0,0,GOOD
335000,Sint-Pieters-Leeuw,Apartment,APARTMENT,2,84.0,0,0,0,1.0,18.0,2.0,0,GOOD
435000,Stekene,Apartment,APARTMENT,2,140.0,0,0,0,1.0,20.0,2.0,0,GOOD
375000,Oudenaarde,Apartment,APARTMENT,2,130.0,0,0,0,1.0,5.0,4.0,0,GOOD
419000,Gent,Apartment,APARTMENT,3,140.0,1,0,0,1.0,14.0,2.0,0,AS_NEW
140000,Sint-Denijs-Westrem,Apartment,SERVICE_FLAT,1,80.0,0,0,0,1.0,11.0,2.0,0,TO_BE_DONE_UP
435000,Gent,Apartment,APARTMENT,3,169.0,0,0,0,1.0,11.0,2.0,0,TO_BE_DONE_UP
325000,Oudenaarde,Apartment,APARTMENT,2,99.0,0,0,0,1.0,11.0,2.0,0,GOOD
205000,Tongeren,Apartment,APARTMENT,2,97.0,0,0,0,1.0,3.0,2.0,0,TO_BE_DONE_UP
360000,Berchem-Sainte-Agathe,Apartment,APARTMENT,2,95.0,1,0,0,1.0,7.0,2.0,0,GOOD
305000,Kruisem,Apartment,APARTMENT,2,86.0,0,0,0,1.0,16.0,2.0,0,GOOD
269000,Gent,Apartment,FLAT_STUDIO,1,38.0,1,0,0,1.0,11.0,2.0,0,JUST_RENOVATED
275000,Tilff,Apartment,DUPLEX,3,130.0,0,0,0,1.0,11.0,2.0,0,AS_NEW
210000,Ecaussinnes-D'Enghien,Apartment,APARTMENT,2,75.0,0,0,0,1.0,5.0,2.0,0,GOOD
235000,Oostende,Apartment,DUPLEX,2,90.0,0,0,0,1.0,4.0,2.0,0,GOOD
379000,Zwijndrecht,Apartment,DUPLEX,2,122.0,0,0,0,1.0,22.0,3.0,0,AS_NEW
199000,Wilrijk,Apartment,APARTMENT,2,88.0,0,0,0,1.0,11.0,2.0,0,JUST_RENOVATED
360000,Aalter,Apartment,APARTMENT,2,145.0,0,0,0,1.0,11.0,2.0,0,TO_BE_DONE_UP
260000,Molenbeek-Sint-Jan,Apartment,APARTMENT,2,105.0,0,0,0,1.0,9.0,2.0,0,GOOD
515000,Uccle,Apartment,APARTMENT,2,114.0,1,0,0,1.0,11.0,2.0,0,AS_NEW
175000,Boechout,Apartment,APARTMENT,1,60.0,0,0,0,1.0,11.0,2.0,0,GOOD
2595000,Knokke-Heist,Apartment,APARTMENT,2,107.0,1,0,0,1.0,11.0,2.0,0,AS_NEW
357600,Kuurne,Apartment,APARTMENT,2,92.0,0,0,0,1.0,11.0,2.0,0,GOOD
135000,Latour,Apartment,APARTMENT,2,135.0,0,0,0,1.0,11.0,2.0,0,GOOD
975000,Knokke-Heist,Apartment,APARTMENT,2,112.0,1,0,0,1.0,11.0,2.0,0,GOOD
275000,Mortsel,Apartment,APARTMENT,2,88.0,0,0,0,1.0,11.0,2.0,0,GOOD
320000,Uccle,Apartment,APARTMENT,1,78.0,0,0,0,1.0,11.0,3.0,0,GOOD
189000,Hoboken,Apartment,APARTMENT,2,84.0,0,0,0,1.0,11.0,2.0,0,GOOD
250000,Bruxelles,Apartment,APARTMENT,1,85.0,1,0,0,1.0,11.0,2.0,0,TO_BE_DONE_UP
295000,Antwerpen,Apartment,APARTMENT,1,60.0,0,0,0,1.0,2.0,2.0,0,JUST_RENOVATED
309000,Heule,Apartment,GROUND_FLOOR,2,87.0,0,0,0,1.0,18.0,2.0,0,AS_NEW
215000,Brussel,Apartment,APARTMENT,1,54.0,0,1,0,1.0,11.0,2.0,0,GOOD
297500,Antwerpen,Apartment,APARTMENT,2,120.0,0,0,0,1.0,11.0,2.0,0,GOOD
215000,Brasschaat,Apartment,APARTMENT,2,111.0,0,0,0,1.0,11.0,2.0,0,TO_BE_DONE_UP
349000,Geel,Apartment,APARTMENT,3,158.0,0,0,0,1.0,18.0,2.0,0,GOOD
615000,Jette,Apartment,DUPLEX,2,155.0,1,0,0,1.0,10.0,2.0,0,AS_NEW
349000,Anderlecht,Apartment,APARTMENT,3,160.0,1,0,0,1.0,8.0,2.0,0,GOOD
2150000,Hasselt,Apartment,APARTMENT,3,280.0,0,0,0,1.0,30.0,2.0,0,AS_NEW
250000,Auderghem,Apartment,APARTMENT,2,67.0,0,0,0,1.0,11.0,2.0,0,GOOD
175000,Ingelmunster,Apartment,GROUND_FLOOR,1,85.0,0,0,0,1.0,11.0,2.0,0,GOOD
312000,Hasselt,Apartment,APARTMENT,2,102.0,0,0,0,1.0,12.0,2.0,0,AS_NEW
245000,Dinant,Apartment,APARTMENT,2,80.0,0,0,0,1.0,11.0,2.0,0,JUST_RENOVATED
399000,Zaventem,Apartment,APARTMENT,2,80.0,1,0,0,1.0,24.0,2.0,0,AS_NEW
370000,Koekelberg,Apartment,APARTMENT,5,240.0,0,0,0,1.0,11.0,2.0,0,TO_RENOVATE
259000,Merchtem,Apartment,APARTMENT,1,91.0,0,0,0,1.0,11.0,2.0,0,GOOD
635000,Knokke,Apartment,APARTMENT,2,89.0,0,0,0,1.0,8.0,2.0,0,GOOD
845000,Knokke,Apartment,APARTMENT,2,75.0,1,0,0,1.0,11.0,2.0,0,AS_NEW
240000,Aubange,Apartment,APARTMENT,2,90.0,0,0,0,1.0,11.0,2.0,0,AS_NEW
265000,Nazareth,Apartment,APARTMENT,3,80.0,0,0,0,1.0,10.0,2.0,0,GOOD
225000,Uccle,Apartment,APARTMENT,1,55.0,0,0,0,1.0,11.0,3.0,0,GOOD
265000,Schaerbeek,Apartment,APARTMENT,1,70.0,0,0,0,1.0,3.0,2.0,0,JUST_RENOVATED
650000,Oostende,Apartment,APARTMENT,2,223.0,0,0,0,1.0,11.0,2.0,0,TO_RENOVATE
729000,Antwerpen,Apartment,PENTHOUSE,4,310.0,0,0,0,1.0,50.0,2.0,0,JUST_RENOVATED
299000,Ukkel,Apartment,APARTMENT,2,67.0,0,0,0,1.0,16.0,3.0,0,GOOD
1650000,Knokke-Heist Knokke,Apartment,APARTMENT,3,125.0,1,0,0,1.0,11.0,2.0,0,AS_NEW
599000,Bruxelles,Apartment,APARTMENT,2,120.0,1,0,0,1.0,45.0,2.0,0,GOOD
1890000,Uccle,Apartment,PENTHOUSE,2,234.0,1,0,0,1.0,150.0,2.0,0,AS_NEW
495000,Knokke,Apartment,APARTMENT,1,57.0,0,0,0,1.0,11.0,2.0,0,GOOD
430000,Leopoldsburg,Apartment,APARTMENT,2,141.0,0,0,0,1.0,11.0,2.0,0,GOOD
298000,Antwerpen Deurne,Apartment,APARTMENT,3,106.0,0,0,0,1.0,9.0,2.0,0,JUST_RENOVATED
418000,Mechelen,Apartment,APARTMENT,1,92.0,0,0,0,1.0,27.0,3.0,0,AS_NEW
199000,Boom,Apartment,APARTMENT,2,92.0,0,0,0,1.0,11.0,2.0,0,GOOD
299000,Antwerpen,Apartment,APARTMENT,3,135.0,0,0,0,1.0,11.0,2.0,0,TO_BE_DONE_UP
