Price,Locality,Type_of_Property,Subtype_of_Property,State_of_the_Building,Number_of_Rooms,Living_Area,Fully_Equipped_Kitchen,Terrace,Garden,Surface_area_plot_of_land,Number_of_Facades,Swimming_Pool,Lift,Municipality,Province
330000,9300,HOUSE,HOUSE,AS_NEW,3,180.0,0,0.0,0.0,120.0,2.0,0.0,0.0,Aalst,East Flanders
337000,3730,HOUSE,HOUSE,GOOD,3,163.0,0,0.0,0.0,250.0,3.0,0.0,0.0,Hoeselt,Limburg
475000,2580,HOUSE,HOUSE,GOOD,3,186.0,0,1.0,0.0,340.0,3.0,0.0,0.0,Putte,Antwerp
55000,7301,APARTMENT,KOT,GOOD,1,16.0,0,0.0,0.0,0.0,2.0,0.0,1.0,Boussu,Hainaut
669000,2640,HOUSE,HOUSE,AS_NEW,4,222.0,0,1.0,0.0,189.0,2.0,0.0,0.0,Mortsel,Antwerp
288000,2830,APARTMENT,APARTMENT,GOOD,2,85.0,0,1.0,0.0,0.0,2.0,0.0,1.0,Willebroek,Antwerp
245000,8370,APARTMENT,APARTMENT,GOOD,2,100.0,0,1.0,0.0,0.0,2.0,0.0,1.0,Blankenberge,Other
385000,9971,APARTMENT,APARTMENT,JUST_RENOVATED,2,129.0,0,1.0,0.0,0.0,2.0,0.0,1.0,Kaprijke,East Flanders
220000,9600,HOUSE,HOUSE,JUST_RENOVATED,3,188.0,0,1.0,0.0,80.0,2.0,0.0,0.0,Renaix,East Flanders
335000,2018,APARTMENT,APARTMENT,AS_NEW,2,82.0,0,1.0,0.0,0.0,2.0,0.0,1.0,Antwerpen,Antwerp
224900,9200,HOUSE,HOUSE,GOOD,2,140.0,0,1.0,0.0,185.0,3.0,0.0,0.0,Dendermonde,East Flanders
419000,2000,HOUSE,HOUSE,GOOD,4,225.0,0,0.0,0.0,0.0,3.0,0.0,0.0,Antwerpen,Antwerp
545000,1050,APARTMENT,APARTMENT,GOOD,3,160.0,0,1.0,0.0,0.0,3.0,0.0,1.0,Ixelles,Brussels Capital
150000,6200,HOUSE,HOUSE,TO_BE_DONE_UP,4,143.0,0,1.0,0.0,418.0,2.0,0.0,0.0,Châtelet,Hainaut
599000,2000,HOUSE,HOUSE,GOOD,4,189.0,0,1.0,0.0,46.0,2.0,0.0,0.0,Antwerpen,Antwerp
247900,2060,HOUSE,HOUSE,TO_RENOVATE,4,154.0,0,0.0,0.0,58.0,2.0,0.0,0.0,Antwerpen,Antwerp
259000,4800,APARTMENT,APARTMENT,GOOD,3,108.0,0,1.0,0.0,0.0,3.0,0.0,1.0,Verviers,Liège
259000,9690,HOUSE,HOUSE,GOOD,4,172.0,0,1.0,0.0,510.0,2.0,0.0,0.0,Kluisbergen,East Flanders
260000,5300,APARTMENT,APARTMENT,GOOD,2,92.0,0,0.0,0.0,0.0,4.0,0.0,1.0,Andenne,Namur
133000,8370,APARTMENT,APARTMENT,TO_BE_DONE_UP,1,39.0,0,0.0,0.0,0.0,2.0,0.0,1.0,Blankenberge,Other
400000,9500,HOUSE,APARTMENT_BLOCK,GOOD,3,252.0,0,0.0,0.0,0.0,2.0,0.0,0.0,Geraardsbergen,East Flanders
750000,8500,APARTMENT,APARTMENT,GOOD,3,176.0,0,1.0,0.0,0.0,2.0,0.0,1.0,Kortrijk,Other
305000,2845,HOUSE,HOUSE,AS_NEW,4,147.0,0,0.0,0.0,65.0,2.0,0.0,0.0,Niel,Antwerp
432000,9820,APARTMENT,APARTMENT,GOOD,2,99.0,0,1.0,0.0,0.0,2.0,0.0,1.0,Merelbeke,East Flanders
290000,2060,APARTMENT,APARTMENT,GOOD,2,70.0,0,1.0,0.0,0.0,2.0,0.0,1.0,Antwerpen,Antwerp
270000,6280,APARTMENT,GROUND_FLOOR,AS_NEW,2,108.0,0,1.0,0.0,0.0,2.0,0.0,1.0,Gerpinnes,Hainaut
180000,9070,APARTMENT,SERVICE_FLAT,GOOD,1,50.0,0,0.0,0.0,0.0,2.0,0.0,1.0,Destelbergen,East Flanders
795000,8300,APARTMENT,APARTMENT,TO_RENOVATE,4,83.0,0,1.0,0.0,0.0,2.0,0.0,1.0,Knokke-Heist,Other
300000,1170,APARTMENT,APARTMENT,GOOD,2,93.0,0,1.0,0.0,0.0,4.0,0.0,1.0,Watermael-Boitsfort,Brussels Capital
219000,2018,APARTMENT,APARTMENT,GOOD,1,67.0,0,1.0,0.0,0.0,2.0,0.0,1.0,Antwerpen,Antwerp
199000,1070,APARTMENT,APARTMENT,GOOD,2,92.0,0,1.0,0.0,0.0,2.0,0.0,1.0,Anderlecht,Brussels Capital
180000,7340,APARTMENT,APARTMENT,GOOD,3,154.0,0,1.0,0.0,0.0,2.0,0.0,0.0,Colfontaine,Hainaut
299000,8301,APARTMENT,APARTMENT,TO_RESTORE,2,62.0,0,0.0,0.0,0.0,2.0,0.0,1.0,Knokke-Heist,Other
269000,1090,APARTMENT,APARTMENT,GOOD,1,70.0,0,0.0,0.0,0.0,2.0,0.0,1.0,Jette,Brussels Capital
209000,3830,APARTMENT,SERVICE_FLAT,GOOD,1,72.0,0,1.0,0.0,0.0,2.0,0.0,1.0,Wellen,Limburg
565000,9000,APARTMENT,APARTMENT,GOOD,1,84.0,0,1.0,0.0,0.0,2.0,0.0,1.0,Gent,East Flanders
192000,1800,HOUSE,HOUSE,TO_RENOVATE,2,114.0,0,0.0,0.0,300.0,2.0,0.0,0.0,Vilvoorde,Flemish Brabant
249000,2550,APARTMENT,SERVICE_FLAT,AS_NEW,1,60.0,0,0.0,0.0,0.0,3.0,0.0,1.0,Kontich,Antwerp
220000,9620,APARTMENT,GROUND_FLOOR,JUST_RENOVATED,2,83.0,0,0.0,0.0,0.0,2.0,0.0,1.0,Zottegem,East Flanders
399000,2900,HOUSE,HOUSE,AS_NEW,2,106.0,0,1.0,0.0,211.0,2.0,0.0,0.0,Schoten,Antwerp
169000,8370,APARTMENT,APARTMENT,GOOD,1,65.0,0,1.0,0.0,0.0,2.0,0.0,1.0,Blankenberge,Other
194000,5300,APARTMENT,GROUND_FLOOR,GOOD,1,70.0,0,1.0,0.0,0.0,4.0,0.0,1.0,Andenne,Namur
205000,8434,APARTMENT,APARTMENT,GOOD,1,59.0,0,0.0,0.0,0.0,2.0,0.0,1.0,Middelkerke,Other
385000,9000,APARTMENT,APARTMENT,AS_NEW,2,116.0,0,1.0,0.0,0.0,2.0,0.0,1.0,Gent,East Flanders
299000,9600,HOUSE,HOUSE,GOOD,4,100.0,0,0.0,0.0,535.0,3.0,0.0,0.0,Renaix,East Flanders
675000,6741,HOUSE,HOUSE,GOOD,4,220.0,0,0.0,0.0,333.0,3.0,0.0,0.0,Étalle,Luxembourg
169000,8870,HOUSE,HOUSE,JUST_RENOVATED,3,135.0,0,1.0,0.0,114.0,3.0,0.0,0.0,Izegem,Other
95000,4100,HOUSE,HOUSE,GOOD,1,50.0,0,0.0,0.0,30.0,2.0,0.0,0.0,Seraing,Liège
290000,4520,HOUSE,HOUSE,GOOD,3,161.0,0,1.0,0.0,404.0,4.0,0.0,0.0,Wanze,Liège
250000,4420,HOUSE,HOUSE,GOOD,4,215.0,0,1.0,0.0,220.0,2.0,0.0,0.0,Saint-Nicolas,Liège
395000,8790,HOUSE,HOUSE,GOOD,3,140.0,0,1.0,0.0,333.0,3.0,0.0,0.0,Waregem,Other
180000,1500,APARTMENT,SERVICE_FLAT,AS_NEW,1,72.0,0,0.0,0.0,0.0,2.0,0.0,1.0,Halle,Flemish Brabant
249000,3300,APARTMENT,APARTMENT,JUST_RENOVATED,2,84.0,0,0.0,0.0,0.0,2.0,0.0,1.0,Tienen,Other
299000,2800,HOUSE,HOUSE,TO_RENOVATE,3,128.0,0,1.0,0.0,470.0,3.0,0.0,0.0,Mechelen,Antwerp
174000,1731,APARTMENT,APARTMENT,GOOD,2,72.0,0,1.0,0.0,0.0,2.0,0.0,1.0,Asse,Flemish Brabant
124000,8660,APARTMENT,APARTMENT,GOOD,1,37.0,0,1.0,0.0,0.0,2.0,0.0,1.0,De Panne,Other
275000,1080,APARTMENT,APARTMENT,AS_NEW,2,100.0,0,1.0,0.0,0.0,2.0,0.0,1.0,Molenbeek-Saint-Jean,Brussels Capital
235000,8930,HOUSE,HOUSE,GOOD,3,248.0,0,1.0,0.0,485.0,3.0,0.0,0.0,Menen,Other
235000,2610,APARTMENT,APARTMENT,AS_NEW,2,85.0,0,0.0,0.0,0.0,2.0,0.0,0.0,Antwerpen,Antwerp
250000,4020,APARTMENT,APARTMENT,GOOD,3,159.0,0,1.0,0.0,0.0,2.0,0.0,1.0,Liège,Liège
436000,2200,HOUSE,HOUSE,GOOD,3,198.0,0,1.0,0.0,315.0,3.0,0.0,0.0,Herentals,Antwerp
335000,1070,APARTMENT,APARTMENT,AS_NEW,3,117.0,0,1.0,0.0,0.0,4.0,0.0,1.0,Anderlecht,Brussels Capital
250000,9940,HOUSE,HOUSE,TO_BE_DONE_UP,4,189.0,0,0.0,0.0,268.0,3.0,0.0,0.0,Evergem,East Flanders
159000,6032,HOUSE,HOUSE,GOOD,2,80.0,0,0.0,0.0,0.0,2.0,0.0,0.0,Charleroi,Hainaut
115000,4100,HOUSE,HOUSE,GOOD,2,110.0,0,0.0,0.0,110.0,2.0,0.0,0.0,Seraing,Liège
230000,9000,APARTMENT,APARTMENT,GOOD,1,60.0,0,1.0,0.0,0.0,1.0,0.0,0.0,Gent,East Flanders
580000,8300,APARTMENT,APARTMENT,GOOD,2,67.0,0,1.0,0.0,0.0,2.0,0.0,1.0,Knokke-Heist,Other
209500,9280,APARTMENT,APARTMENT,GOOD,1,61.0,0,1.0,0.0,0.0,2.0,0.0,1.0,Lebbeke,East Flanders
239000,1000,APARTMENT,APARTMENT,GOOD,1,47.0,0,1.0,0.0,0.0,3.0,0.0,1.0,Saint-Josse-ten-Noode,Brussels Capital
230000,1080,APARTMENT,APARTMENT,AS_NEW,2,98.0,0,1.0,0.0,0.0,4.0,0.0,1.0,Molenbeek-Saint-Jean,Brussels Capital
476636,3370,HOUSE,HOUSE,AS_NEW,3,184.0,0,0.0,0.0,529.0,4.0,0.0,0.0,Boutersem,Other
349000,2100,HOUSE,TOWN_HOUSE,TO_RENOVATE,3,207.0,0,0.0,0.0,75.0,2.0,0.0,0.0,Antwerpen,Antwerp
135000,8200,APARTMENT,APARTMENT,TO_BE_DONE_UP,1,37.0,0,1.0,0.0,0.0,2.0,0.0,1.0,Brugge,Other
224000,2830,APARTMENT,APARTMENT,GOOD,1,54.0,0,1.0,0.0,0.0,2.0,0.0,1.0,Willebroek,Antwerp
209000,4500,HOUSE,HOUSE,GOOD,3,165.0,0,1.0,0.0,135.0,2.0,0.0,0.0,Huy,Liège
335000,9800,APARTMENT,APARTMENT,AS_NEW,2,82.0,0,0.0,0.0,0.0,2.0,0.0,1.0,Deinze,East Flanders
445126,8792,APARTMENT,APARTMENT,GOOD,2,136.0,0,1.0,0.0,0.0,2.0,0.0,1.0,Waregem,Other
799000,1180,HOUSE,HOUSE,GOOD,4,247.0,0,1.0,0.0,0.0,2.0,0.0,0.0,Uccle,Brussels Capital
335000,9630,HOUSE,HOUSE,GOOD,4,245.0,0,1.0,0.0,245.0,3.0,0.0,0.0,Zwalm,Hainaut
245000,1490,HOUSE,HOUSE,TO_RENOVATE,4,125.0,0,1.0,0.0,320.0,4.0,0.0,0.0,Court-Saint-Étienne,Walloon Brabant
169000,2170,APARTMENT,APARTMENT,GOOD,2,97.0,0,0.0,0.0,0.0,2.0,0.0,1.0,Antwerpen,Antwerp
135000,8450,APARTMENT,APARTMENT,GOOD,1,45.0,0,0.0,0.0,0.0,2.0,0.0,1.0,Bredene,Other
535000,1000,APARTMENT,APARTMENT,AS_NEW,2,164.0,0,1.0,0.0,0.0,2.0,0.0,1.0,Saint-Josse-ten-Noode,Brussels Capital
330000,1180,APARTMENT,APARTMENT,GOOD,2,90.0,0,1.0,0.0,0.0,2.0,0.0,0.0,Uccle,Brussels Capital
299000,2800,APARTMENT,APARTMENT,GOOD,2,130.0,0,1.0,0.0,0.0,2.0,0.0,1.0,Mechelen,Antwerp
350000,9940,APARTMENT,APARTMENT,AS_NEW,2,95.0,0,1.0,0.0,0.0,2.0,0.0,0.0,Evergem,East Flanders
425000,8500,HOUSE,HOUSE,GOOD,3,124.0,0,1.0,0.0,124.0,2.0,0.0,0.0,Kortrijk,Other
349000,3000,APARTMENT,APARTMENT,GOOD,1,77.0,0,1.0,0.0,0.0,2.0,0.0,1.0,Leuven,Flemish Brabant
99000,6001,APARTMENT,APARTMENT,GOOD,1,65.0,0,1.0,0.0,0.0,2.0,0.0,1.0,Charleroi,Hainaut
215000,8370,APARTMENT,APARTMENT,TO_RENOVATE,2,80.0,0,1.0,0.0,0.0,2.0,0.0,1.0,Blankenberge,Other
159000,8800,APARTMENT,APARTMENT,TO_BE_DONE_UP,3,123.0,0,0.0,0.0,0.0,2.0,0.0,1.0,Roeselare,Other
150000,4000,APARTMENT,DUPLEX,TO_BE_DONE_UP,3,116.0,0,0.0,0.0,0.0,2.0,0.0,0.0,Liège,Liège
155000,4400,HOUSE,HOUSE,JUST_RENOVATED,2,75.0,0,1.0,0.0,13.0,4.0,0.0,0.0,Flémalle,Liège
495000,4367,HOUSE,HOUSE,GOOD,3,148.0,0,1.0,0.0,505.0,4.0,0.0,0.0,Crisnée,Liège
545000,8620,APARTMENT,APARTMENT,GOOD,2,93.0,0,1.0,0.0,0.0,2.0,0.0,1.0,Nieuwpoort,Other
415000,8380,APARTMENT,APARTMENT,GOOD,3,133.0,0,0.0,0.0,0.0,2.0,0.0,1.0,Brugge,Other
175000,2660,APARTMENT,APARTMENT,GOOD,3,90.0,0,1.0,0.0,0.0,2.0,0.0,1.0,Antwerpen,Antwerp
124000,5300,APARTMENT,APARTMENT,GOOD,1,54.0,0,0.0,0.0,0.0,3.0,0.0,0.0,Andenne,Namur
355000,2610,HOUSE,HOUSE,GOOD,4,151.0,0,1.0,0.0,170.0,4.0,0.0,0.0,Antwerpen,Antwerp
394500,9000,APARTMENT,APARTMENT,GOOD,2,116.0,0,1.0,0.0,0.0,2.0,0.0,1.0,Gent,East Flanders
288000,9280,APARTMENT,APARTMENT,GOOD,1,86.0,0,1.0,0.0,0.0,3.0,0.0,1.0,Lebbeke,East Flanders
325000,9620,HOUSE,HOUSE,GOOD,3,154.0,0,1.0,0.0,431.0,3.0,0.0,0.0,Zottegem,East Flanders
278000,2280,APARTMENT,GROUND_FLOOR,GOOD,2,82.0,0,1.0,0.0,0.0,2.0,0.0,1.0,Grobbendonk,Antwerp
269000,3460,APARTMENT,DUPLEX,AS_NEW,2,116.0,0,1.0,0.0,0.0,2.0,0.0,0.0,Bekkevoort,Flemish Brabant
294000,3270,APARTMENT,APARTMENT,GOOD,2,88.0,0,1.0,0.0,0.0,2.0,0.0,1.0,Scherpenheuvel-Zichem,Flemish Brabant
210000,3110,HOUSE,HOUSE,TO_RENOVATE,3,130.0,0,0.0,0.0,500.0,3.0,0.0,0.0,Rotselaar,Flemish Brabant
229000,7700,APARTMENT,APARTMENT,AS_NEW,3,115.0,0,1.0,0.0,0.0,2.0,0.0,1.0,Mouscron,Hainaut
340000,2020,APARTMENT,APARTMENT,AS_NEW,1,64.0,0,1.0,0.0,0.0,2.0,0.0,1.0,Antwerpen,Antwerp
190000,8310,APARTMENT,APARTMENT,GOOD,2,75.0,0,0.0,0.0,0.0,2.0,0.0,1.0,Brugge,Other
430000,9300,HOUSE,HOUSE,GOOD,4,157.0,0,1.0,0.0,0.0,2.0,0.0,0.0,Aalst,East Flanders
249000,9120,APARTMENT,APARTMENT,AS_NEW,1,65.0,0,1.0,0.0,0.0,2.0,0.0,1.0,Beveren,East Flanders
327500,1070,APARTMENT,APARTMENT,AS_NEW,3,118.0,0,1.0,0.0,0.0,4.0,0.0,1.0,Anderlecht,Brussels Capital
240000,1020,APARTMENT,APARTMENT,JUST_RENOVATED,1,77.0,0,1.0,0.0,0.0,2.0,0.0,1.0,Bruxelles,Brussels Capital
159000,4540,HOUSE,HOUSE,GOOD,2,80.0,0,0.0,0.0,32.0,3.0,0.0,0.0,Amay,Liège
370000,4802,APARTMENT,APARTMENT,AS_NEW,2,110.0,0,1.0,0.0,0.0,2.0,0.0,1.0,Verviers,Liège
219000,8434,HOUSE,HOUSE,GOOD,2,50.0,0,1.0,0.0,71.0,3.0,0.0,0.0,Middelkerke,Other
365000,8500,APARTMENT,LOFT,GOOD,1,126.0,0,1.0,0.0,0.0,2.0,0.0,1.0,Kortrijk,Other
175000,6061,HOUSE,HOUSE,GOOD,2,175.0,0,0.0,0.0,130.0,2.0,0.0,0.0,Charleroi,Hainaut
299500,2547,APARTMENT,GROUND_FLOOR,GOOD,2,78.0,0,1.0,0.0,0.0,4.0,0.0,1.0,Lint,Antwerp
619000,1190,APARTMENT,LOFT,AS_NEW,2,170.0,0,1.0,0.0,0.0,2.0,0.0,0.0,Forest,Brussels Capital
365000,9280,HOUSE,HOUSE,GOOD,2,150.0,0,1.0,0.0,434.0,3.0,0.0,0.0,Lebbeke,East Flanders
449000,1060,HOUSE,HOUSE,TO_RENOVATE,4,225.0,0,0.0,0.0,85.0,3.0,0.0,0.0,Saint-Gilles,Brussels Capital
545000,2000,APARTMENT,APARTMENT,GOOD,2,185.0,0,1.0,0.0,0.0,2.0,0.0,1.0,Antwerpen,Antwerp
645000,8300,APARTMENT,APARTMENT,GOOD,2,85.0,0,0.0,0.0,0.0,2.0,0.0,1.0,Knokke-Heist,Other
359000,8450,APARTMENT,DUPLEX,AS_NEW,3,175.0,0,1.0,0.0,0.0,2.0,0.0,1.0,Bredene,Other
299000,8370,APARTMENT,APARTMENT,GOOD,2,70.0,0,1.0,0.0,0.0,2.0,0.0,1.0,Blankenberge,Other
429000,2830,HOUSE,HOUSE,GOOD,3,147.0,0,0.0,0.0,293.0,3.0,0.0,0.0,Willebroek,Antwerp
189000,8420,APARTMENT,APARTMENT,AS_NEW,1,36.0,0,1.0,0.0,0.0,1.0,0.0,1.0,De Haan,Other
225000,2290,APARTMENT,APARTMENT,GOOD,2,98.0,0,0.0,0.0,0.0,4.0,0.0,1.0,Vorselaar,Antwerp
185000,7866,HOUSE,HOUSE,TO_BE_DONE_UP,2,105.0,0,0.0,0.0,450.0,3.0,0.0,0.0,Lessines,Hainaut
339000,9620,HOUSE,HOUSE,TO_RENOVATE,4,184.0,0,0.0,0.0,416.0,3.0,0.0,0.0,Zottegem,East Flanders
115000,8500,APARTMENT,APARTMENT,GOOD,1,59.0,0,0.0,0.0,0.0,2.0,0.0,1.0,Kortrijk,Other
395000,9000,APARTMENT,DUPLEX,GOOD,3,186.0,0,1.0,0.0,0.0,2.0,0.0,0.0,Gent,East Flanders
194000,8430,APARTMENT,APARTMENT,GOOD,2,68.0,0,1.0,0.0,0.0,2.0,0.0,1.0,Middelkerke,Other
465000,9230,APARTMENT,APARTMENT,GOOD,3,185.0,0,1.0,0.0,0.0,2.0,0.0,1.0,Wetteren,East Flanders
259000,1600,APARTMENT,APARTMENT,GOOD,2,98.0,0,1.0,0.0,0.0,2.0,0.0,1.0,Sint-Pieters-Leeuw,Flemish Brabant
695000,8301,APARTMENT,APARTMENT,TO_RENOVATE,2,69.0,0,1.0,0.0,0.0,2.0,0.0,1.0,Knokke-Heist,Other
415000,3000,APARTMENT,APARTMENT,GOOD,3,114.0,0,1.0,0.0,0.0,2.0,0.0,1.0,Leuven,Flemish Brabant
215000,1160,APARTMENT,GROUND_FLOOR,GOOD,1,55.0,0,1.0,0.0,0.0,2.0,0.0,0.0,Auderghem,Brussels Capital
269000,9300,APARTMENT,APARTMENT,GOOD,2,91.0,0,1.0,0.0,0.0,2.0,0.0,1.0,Aalst,East Flanders
475000,8300,APARTMENT,APARTMENT,GOOD,1,59.0,0,1.0,0.0,0.0,2.0,0.0,1.0,Knokke-Heist,Other
289000,2500,APARTMENT,APARTMENT,JUST_RENOVATED,2,91.0,0,1.0,0.0,0.0,2.0,0.0,1.0,Lier,Antwerp
219000,8900,APARTMENT,APARTMENT,GOOD,2,90.0,0,0.0,0.0,0.0,2.0,0.0,1.0,Ieper,Other
270000,8430,APARTMENT,APARTMENT,GOOD,2,92.0,0,1.0,0.0,0.0,3.0,0.0,0.0,Middelkerke,Other
399000,8370,APARTMENT,APARTMENT,GOOD,2,82.0,0,1.0,0.0,0.0,2.0,0.0,1.0,Blankenberge,Other
249000,2570,HOUSE,HOUSE,TO_BE_DONE_UP,4,177.0,0,1.0,0.0,143.0,2.0,0.0,0.0,Duffel,Antwerp
697500,2000,APARTMENT,PENTHOUSE,GOOD,3,147.0,0,1.0,0.0,0.0,2.0,0.0,1.0,Antwerpen,Antwerp
245000,9050,APARTMENT,APARTMENT,TO_BE_DONE_UP,2,106.0,0,0.0,0.0,0.0,2.0,0.0,1.0,Gent,East Flanders
125000,9000,APARTMENT,FLAT_STUDIO,GOOD,1,25.0,0,0.0,0.0,0.0,2.0,0.0,1.0,Gent,East Flanders
349000,1080,HOUSE,APARTMENT_BLOCK,GOOD,2,175.0,0,0.0,0.0,0.0,2.0,0.0,0.0,Molenbeek-Saint-Jean,Brussels Capital
459000,8840,HOUSE,HOUSE,GOOD,4,223.0,0,1.0,0.0,432.0,3.0,0.0,0.0,Staden,Other
89000,4420,HOUSE,HOUSE,TO_BE_DONE_UP,2,80.0,0,0.0,0.0,60.0,3.0,0.0,0.0,Saint-Nicolas,Liège
200000,9000,APARTMENT,FLAT_STUDIO,GOOD,1,27.0,0,0.0,0.0,0.0,2.0,0.0,1.0,Gent,East Flanders
249000,8670,APARTMENT,APARTMENT,TO_RENOVATE,3,106.0,0,0.0,0.0,0.0,2.0,0.0,1.0,Koksijde,Other
265000,8800,APARTMENT,APARTMENT,GOOD,2,94.0,0,1.0,0.0,0.0,2.0,0.0,1.0,Roeselare,Other
239000,8800,APARTMENT,APARTMENT,GOOD,2,101.0,0,1.0,0.0,0.0,2.0,0.0,1.0,Roeselare,Other
795000,9000,APARTMENT,APARTMENT,GOOD,2,178.0,0,0.0,0.0,0.0,4.0,0.0,1.0,Gent,East Flanders
189000,3300,APARTMENT,GROUND_FLOOR,AS_NEW,1,85.0,0,0.0,0.0,0.0,2.0,0.0,0.0,Tienen,Other
215000,3000,APARTMENT,APARTMENT,GOOD,1,22.0,0,1.0,0.0,0.0,2.0,0.0,1.0,Leuven,Flemish Brabant
419000,2018,APARTMENT,APARTMENT,GOOD,2,110.0,0,1.0,0.0,0.0,2.0,0.0,1.0,Antwerpen,Antwerp
598000,8301,APARTMENT,APARTMENT,GOOD,2,96.0,0,1.0,0.0,0.0,2.0,0.0,1.0,Knokke-Heist,Other
195000,2100,APARTMENT,APARTMENT,GOOD,2,74.0,0,1.0,0.0,0.0,2.0,0.0,1.0,Antwerpen,Antwerp
316000,3500,APARTMENT,APARTMENT,GOOD,1,79.0,0,1.0,0.0,0.0,2.0,0.0,1.0,Hasselt,Limburg
199000,2140,HOUSE,HOUSE,GOOD,4,100.0,0,0.0,0.0,39.0,4.0,0.0,0.0,Antwerpen,Antwerp
229000,1180,APARTMENT,APARTMENT,TO_RENOVATE,1,65.0,0,0.0,0.0,0.0,2.0,0.0,0.0,Uccle,Brussels Capital
360000,8000,HOUSE,MANSION,TO_RENOVATE,2,174.0,0,0.0,0.0,74.0,2.0,0.0,0.0,Brugge,Other
187000,2020,APARTMENT,APARTMENT,GOOD,2,84.0,0,1.0,0.0,0.0,2.0,0.0,1.0,Antwerpen,Antwerp
249000,2000,APARTMENT,DUPLEX,AS_NEW,1,61.0,0,0.0,0.0,0.0,2.0,0.0,1.0,Antwerpen,Antwerp
369000,1140,APARTMENT,APARTMENT,JUST_RENOVATED,3,135.0,0,1.0,0.0,0.0,2.0,0.0,1.0,Evere,Brussels Capital
445000,3140,APARTMENT,APARTMENT,GOOD,2,114.0,0,1.0,0.0,0.0,3.0,0.0,1.0,Keerbergen,Flemish Brabant
109000,2060,APARTMENT,FLAT_STUDIO,TO_RENOVATE,1,27.0,0,1.0,0.0,0.0,2.0,0.0,1.0,Antwerpen,Antwerp
330000,1200,APARTMENT,APARTMENT,AS_NEW,2,95.0,0,1.0,0.0,0.0,2.0,0.0,1.0,Woluwe-Saint-Lambert,Brussels Capital
314000,5100,APARTMENT,DUPLEX,AS_NEW,3,117.0,0,1.0,0.0,0.0,2.0,0.0,0.0,Namur,Namur
235000,9300,HOUSE,HOUSE,GOOD,2,134.0,0,1.0,0.0,0.0,3.0,0.0,0.0,Aalst,East Flanders
345000,3550,HOUSE,HOUSE,AS_NEW,4,190.0,0,0.0,0.0,306.0,3.0,0.0,0.0,Heusden-Zolder,Limburg
385000,9080,APARTMENT,APARTMENT,AS_NEW,3,121.0,0,1.0,0.0,0.0,2.0,0.0,1.0,Lochristi,East Flanders
295000,2140,HOUSE,HOUSE,GOOD,4,193.0,0,0.0,0.0,49.0,3.0,0.0,0.0,Antwerpen,Antwerp
369000,3080,HOUSE,HOUSE,GOOD,3,173.0,0,0.0,0.0,540.0,4.0,0.0,0.0,Tervuren,Flemish Brabant
184000,9200,APARTMENT,GROUND_FLOOR,GOOD,2,80.0,0,0.0,0.0,0.0,2.0,0.0,1.0,Dendermonde,East Flanders
245000,9473,APARTMENT,APARTMENT,GOOD,2,91.0,0,1.0,0.0,0.0,4.0,0.0,1.0,Denderleeuw,East Flanders
159000,8820,APARTMENT,APARTMENT,GOOD,1,73.0,0,0.0,0.0,0.0,2.0,0.0,1.0,Torhout,Other
299000,8790,HOUSE,HOUSE,GOOD,2,130.0,0,1.0,0.0,225.0,3.0,0.0,0.0,Waregem,Other
119000,7700,HOUSE,HOUSE,GOOD,4,131.0,0,0.0,0.0,53.0,2.0,0.0,0.0,Mouscron,Hainaut
260000,1650,APARTMENT,APARTMENT,TO_BE_DONE_UP,2,77.0,0,1.0,0.0,0.0,2.0,0.0,1.0,Beersel,Flemish Brabant
465000,3545,APARTMENT,PENTHOUSE,AS_NEW,2,170.0,0,1.0,0.0,0.0,3.0,0.0,1.0,Halen,Limburg
690000,1150,APARTMENT,APARTMENT,AS_NEW,2,116.0,0,1.0,0.0,0.0,2.0,0.0,0.0,Woluwe-Saint-Pierre,Brussels Capital
294000,8710,APARTMENT,APARTMENT,GOOD,2,89.0,0,1.0,0.0,0.0,2.0,0.0,1.0,Wielsbeke,Other
347500,1932,APARTMENT,APARTMENT,GOOD,2,82.0,0,1.0,0.0,0.0,2.0,0.0,1.0,Zaventem,Flemish Brabant
229000,9900,HOUSE,APARTMENT_BLOCK,GOOD,4,257.0,0,1.0,0.0,110.0,2.0,0.0,0.0,Eeklo,East Flanders
195000,2170,APARTMENT,APARTMENT,GOOD,2,100.0,0,1.0,0.0,0.0,3.0,0.0,1.0,Antwerpen,Antwerp
449000,1040,APARTMENT,APARTMENT,GOOD,3,120.0,0,1.0,0.0,0.0,2.0,0.0,1.0,Bruxelles,Brussels Capital
499000,1000,HOUSE,MIXED_USE_BUILDING,TO_RENOVATE,2,234.0,0,0.0,0.0,50.0,2.0,0.0,0.0,Saint-Josse-ten-Noode,Brussels Capital
289000,9050,APARTMENT,APARTMENT,GOOD,3,147.0,0,1.0,0.0,0.0,2.0,0.0,1.0,Gent,East Flanders
155000,9900,HOUSE,HOUSE,TO_RENOVATE,1,97.0,0,1.0,0.0,456.0,3.0,0.0,0.0,Eeklo,East Flanders
300000,8370,APARTMENT,APARTMENT,TO_BE_DONE_UP,2,83.0,0,0.0,0.0,0.0,2.0,0.0,1.0,Blankenberge,Other
245000,1080,APARTMENT,APARTMENT,GOOD,3,110.0,0,1.0,0.0,0.0,2.0,0.0,1.0,Molenbeek-Saint-Jean,Brussels Capital
